AnimeID,Title,Type,Episodes,Aired Start,Aired End,Members,Score
25749,Yatterman Specials,Special,2,May 2008,Nov 2008,794,6.14
36429,Zhen Gyi Hong Shi,TV,52,Oct 2014,Nov 2014,737,6.14
40679,2.43: Seiin Koukou Danshi Volley-bu,TV,12,Jan 2021,Mar 2021,114661,6.14
51013,A Ripple in Time,ONA,1,Feb 2022,Feb 2022,1688,6.14
24699,Ai Tenchi Muyou!,TV,50,Oct 2014,Dec 2014,36716,6.14
35920,Annyeong Jadoo,TV,122,Jul 2011,Feb 2016,585,6.14
6629,Asari-chan,TV,54,Jan 1982,Feb 1983,1397,6.14
2309,"Azusa, Otetsudai Shimasu!",TV,N/A,Aug 2004,Aug 2004,4032,6.14
16514,Batsu & Terry,Movie,1,Mar 1987,Mar 1987,1180,6.14
693,Burn Up Scramble,TV,12,Jan 2004,Mar 2004,10518,6.14
5449,Chibi Kero: Kerobouru no Himitsu!?,Special,1,Mar 2007,Mar 2007,1525,6.14
9881,Chou Supercar Gattiger,TV,25,Oct 1977,Mar 1978,1146,6.14
33155,Code Geass: Hangyaku no Lelouch Picture Drama - Hajimari no Zenya,Special,1,Sep 2013,Sep 2013,10098,6.14
40722,"Deemo Movie: Sakura no Oto - Anata no Kanadeta Oto ga, Ima mo Hibiku",Movie,1,Feb 2022,Feb 2022,11917,6.14
3825,Dokaben,TV,163,Oct 1976,Dec 1979,1644,6.14
45999,Enen no Shouboutai Mini Anime,ONA,30,Jan 2021,Jul 2021,12271,6.14
40462,Ensemble Stars! Recap Special,TV,N/A,Sep 2019,Sep 2019,2265,6.14
48606,Fastening Days 4,ONA,3,Dec 2019,Dec 2019,952,6.14
6557,Fortune Quest: Yonimo Shiawase na Boukensha-tachi,OVA,4,Oct 1993,May 1994,1816,6.14
22055,Gakkou no Kaidan Recaps,TV,N/A,Nov 2000,Jan 2001,2467,6.14
10118,Ginga Tetsudou 999: Jikuu wo Koeta Energy no Tabi,ONA,5,Jul 2010,Sep 2010,990,6.14
27651,Ginga Tetsudou 999: Niji no Michishirube,Movie,1,Jul 2001,Jul 2001,980,6.14
37998,Girly Air Force,TV,12,Jan 2019,Mar 2019,82009,6.14
8839,Gundam Neo Experience 0087: Green Divers,Movie,1,Aug 2001,Aug 2001,4055,6.14
35909,Guruguru Petit Anime Gekijou,ONA,24,Jul 2017,Dec 2017,1094,6.14
498,Haja Taisei Dangaiou,OVA,3,Sep 1987,Jul 1989,8216,6.14
49551,Hanabi-chan wa Okuregachi,TV,12,Jul 2022,Sep 2022,5335,6.14
360,Himiko-den,TV,12,Jan 1999,Apr 1999,6705,6.14
9417,Jin Hou Xiang Yao,Movie,1,N/A,N/A,440,6.14
33219,Kagerou Daze: In a Day's,Movie,1,Nov 2016,Nov 2016,17100,6.14
39416,Kemurikusa (2018),ONA,7,Aug 2018,Apr 2019,2283,6.14
12689,Kiss Dum R: Meguriahi,Special,1,Oct 2008,Oct 2008,1439,6.14
41271,Koisuru Asteroid: Furikaeri - Kirakira Special!,TV,N/A,Feb 2020,Feb 2020,4750,6.14
40989,Koisuru Asteroid: Kirakira Zoukan-gou,ONA,12,Jan 2020,Mar 2020,2871,6.14
7532,Kuroi Kikori to Shiroi Kikori,Movie,1,Jul 1956,Jul 1956,1434,6.14
5164,Macross 25-shuunen Kinen: All That VF Macross Zero Version,ONA,1,Jul 2008,Jul 2008,3543,6.14
15565,Maken-Ki! Two,TV,10,Jan 2014,Mar 2014,161036,6.14
8743,Memory (ONA),ONA,1,Apr 2009,Apr 2009,2833,6.14
41586,number24 Recap,TV,N/A,Apr 2020,Apr 2020,2787,6.14
20075,Obocchama-kun,TV,164,Jan 1989,Sep 1992,1169,6.14
6385,Pokemon: Yadoking no Ichinichi,Special,1,Jan 2000,Jan 2000,13786,6.14
577,Kagi Hime Monogatari: Eikyuu Alice Rondo,TV,13,Jan 2006,Mar 2006,9296,6.13
21809,Kenzen Robo Daimidaler,TV,12,Apr 2014,Jun 2014,72879,6.13
35284,Kodoku no Gourmet,ONA,10,Nov 2017,Aug 2018,1283,6.13
39022,Ling Feng Zhe,ONA,7,Jan 2019,Mar 2019,4513,6.13
10766,Meitantei Conan vs. Wooo,ONA,2,Apr 2011,Jun 2011,6159,6.13
43878,Miko no Tsutome!,ONA,10,Dec 2018,Feb 2019,2429,6.13
42044,Minegishi-san wa Ootsu-kun ni Tabesasetai,ONA,4,May 2020,Jun 2020,3003,6.13
31410,Mini Van 2nd Season,TV,26,Oct 2015,Mar 2016,1208,6.13
10688,Muybridge no Ito,Movie,1,May 2011,May 2011,2042,6.13
8953,Nine,TV,N/A,May 1983,May 1983,1292,6.13
2851,Ninkuu (Movie),Movie,1,Jul 1995,Jul 1995,1973,6.13
6625,Nono-chan,TV,61,Jul 2001,Sep 2002,1304,6.13
19731,Osamu to Musashi,Movie,1,Apr 1994,Apr 1994,566,6.13
3769,Play Ball 2nd,TV,13,Jan 2006,Mar 2006,876,6.13
30686,Pokemon XY: Hoopa no Odemashi Daisakusen!!,TV,N/A,Apr 2015,May 2015,5110,6.13
6428,Psychoarmor Govarian,TV,26,Jul 1983,Dec 1983,1868,6.13
39046,Puchimas!: Petit iDOLM@STER (OVA),OVA,2,Mar 2018,Nov 2018,1228,6.13
818,Sakura Tsuushin,OVA,12,May 1997,Oct 1997,15742,6.13
2406,Sazae-san,TV,N/A,Oct 1969,N/A,8646,6.13
19843,Tamagotchi! Miracle Friends,TV,29,Sep 2013,Mar 2014,740,6.13
18637,Tetsuwan Atom: Ivan no Wakusei - Robot to Ningen no Yuujou,Movie,1,Sep 2003,Sep 2003,1204,6.13
36145,Tottoko Hamtarou: Anime Dechu!,OVA,1,Sep 1999,Sep 1999,1249,6.13
35542,Turning Mecard W,TV,26,May 2016,Nov 2016,624,6.13
2516,Uchuu no Senshi,OVA,6,Oct 1988,Dec 1988,6830,6.13
346,W: Wish,TV,13,Oct 2004,Dec 2004,16438,6.13
25875,"Wake Up, Girl Zoo!",ONA,10,Oct 2014,Feb 2015,6361,6.13
33764,Ying Xiong Bie Nao,ONA,13,Jul 2015,Nov 2015,472,6.13
4591,Yoiko,TV,20,Nov 1998,Mar 1999,5721,6.13
53599,Zen: Grogu to Makkuro Kurosuke,ONA,1,Nov 2022,Nov 2022,4547,6.13
38154,3-gatsu no Lion: Ugoku! Nya Shogi,Special,10,Jan 2017,Aug 2017,4247,6.13
6452,Akuu Daisakusen Srungle,TV,53,Jan 1983,Jan 1984,2178,6.13
6520,Anime TV de Hakken! Tamagotchi,TV,27,Jul 1997,Mar 1998,820,6.13
722,Baby☆Love,OVA,1,Nov 1997,Nov 1997,6687,6.13
16211,Bakumatsu Gijinden Roman,TV,12,Jan 2013,Mar 2013,11158,6.13
1468,Baoh Raihousha,OVA,1,Sep 1989,Sep 1989,20698,6.13
9613,Big X,TV,59,Aug 1964,Sep 1965,1685,6.13
5476,Fushigi na Melmo,TV,26,Oct 1971,Mar 1972,2196,6.13
5375,Gakkyuu Ou Yamazaki,TV,54,Oct 1997,Nov 1998,1445,6.13
20243,Gatapishi,TV,199,Apr 1990,Mar 1991,523,6.13
6271,Gendai Kibunroku Kaii Monogatari,OVA,1,Aug 2006,Aug 2006,1464,6.13
4917,Ginga Tansa 2100-nen: Border Planet,TV,N/A,Aug 1986,Aug 1986,1780,6.13
5652,Glass no Kantai: La Legende du Vent de l'Univers Specials,Special,2,Jan 2007,Mar 2007,1765,6.13
11769,Gokujo.: Gokurakuin Joshikou Ryou Monogatari,TV,12,Jan 2012,Mar 2012,33652,6.13
133,Green Green,TV,12,Jul 2003,Sep 2003,119387,6.13
22443,Hello Kitty no Alps no Shoujo Heidi,OVA,1,Aug 1993,Aug 1993,1463,6.13
258,Hitsuji no Uta,OVA,4,May 2003,Feb 2004,18766,6.13
9911,Houkago no Pleiades,ONA,4,Feb 2011,Feb 2011,18347,6.13
32107,Itoshi no Muco OVA,OVA,1,Apr 2016,Apr 2016,474,6.13
1994,.hack//Tasogare no Udewa Densetsu: Offline de Aimashou,Special,1,Oct 2003,Oct 2003,12194,6.12
309,Akahori Gedou Hour Rabuge,TV,13,Jul 2005,Sep 2005,6771,6.12
4563,Bakukyuu Hit! Crash B-Daman,TV,50,Jan 2006,Dec 2006,2615,6.12
20189,Boku no Son Gokuu,Movie,1,Jul 2003,Jul 2003,800,6.12
35072,Boruto: Jump Festa 2016 Special,Special,1,Nov 2016,Nov 2016,16195,6.12
3007,Bronze: Kouji Nanjo Cathexis,OVA,1,Jul 1994,Jul 1994,6240,6.12
40385,Chikai,ONA,1,Aug 2019,Aug 2019,385,6.12
34675,Chou Yuu Sekai: Being the Reality,ONA,20,Jan 2017,Jun 2017,20130,6.12
36890,dMatsu-san,ONA,12,Jan 2018,Mar 2018,2105,6.12
2636,"Dorami-chan: Wow, The Kid Gang of Bandits",Movie,1,Mar 1991,Mar 1991,892,6.12
8178,Fujoshi no Hinkaku,OVA,1,Feb 2010,Feb 2010,1060,6.12
7551,Gowapper 5 Gordam,TV,36,Apr 1976,Dec 1976,1398,6.12
16027,Greek Roman Sinhwa: Olympus Guardian,TV,39,Dec 2002,Jul 2003,1496,6.12
37806,Gunjou no Magmell,TV,13,Apr 2019,Jun 2019,164327,6.12
38091,Hachigatsu no Cinderella Nine,TV,12,Apr 2019,Jul 2019,28596,6.12
34948,Hakuouki: Otogisoushi Special,Special,1,Jun 2016,Jun 2016,2105,6.12
34323,Hi☆sCoool! SeHa Girls Special,Special,1,Nov 2016,Nov 2016,1120,6.12
3834,Hoshi no Ko Chobin,TV,26,Apr 1974,Sep 1974,1223,6.12
35203,Isekai wa Smartphone to Tomo ni.,TV,12,Jul 2017,Sep 2017,586995,6.12
28071,Itsumo Kokoro ni Taiyou wo!,TV,16,Nov 1999,Nov 1999,1047,6.12
1926,Jishu Seisaku Movie Binchou-tan,OVA,1,Aug 2005,Aug 2005,3015,6.12
42228,Junkers Come Here Pilot Film,Special,1,Dec 2001,Dec 2001,558,6.12
3969,Kagaku Kyuujo-tai TechnoVoyager,TV,18,Apr 1982,Sep 1982,1791,6.12
22847,Kara no Kyoukai Movie: Mirai Fukuin - Manner Movie,Movie,1,Sep 2013,Sep 2013,10767,6.12
9748,Kaze wo Nuke!,OVA,1,Dec 1988,Dec 1988,1042,6.12
2422,Kenritsu Chikyuu Boueigun,OVA,1,Mar 1986,Mar 1986,3969,6.12
23735,Kenzen Robo Daimidaler Specials,Special,6,Jul 2014,Dec 2014,8620,6.12
39582,Kitsutsuki Tanteidokoro,TV,12,Apr 2020,Jun 2020,28230,6.12
22113,Kyoukaisenjou no Horizon: Kyokutou Naruhodo Kouza,ONA,4,Aug 2011,Sep 2011,4053,6.12
6796,Kyuukyoku Choujin R,OVA,1,Oct 1991,Oct 1991,1893,6.12
38558,Laidbackers,Movie,1,Apr 2019,Apr 2019,5434,6.12
38379,Lei Su Deng Shandian Chong Xian 3,TV,40,Nov 2012,N/A,400,6.12
1561,Lovedol: Lovely Idol,TV,12,Oct 2006,Dec 2006,9308,6.12
38372,Magic Knight Rayearth Pilot,Special,1,Oct 2014,Oct 2014,1627,6.12
10136,Manga Doushite Monogatari,TV,100,Apr 1984,Mar 1986,532,6.12
14049,Mashiro-iro Symphony: Airi ga Anata no Kanojo ni!?,Special,1,Jan 2012,Jan 2012,11782,6.12
362,Memories Off 2nd,OVA,3,Jan 2003,May 2003,4393,6.12
363,Memories Off 3.5,OVA,4,May 2004,Oct 2004,3828,6.12
38673,Mini Toji,TV,10,Jan 2019,Mar 2019,6553,6.12
10149,Mofa Ya Ma,Movie,1,Apr 1998,Apr 1998,455,6.12
9290,Moyashimon CGI Anime,OVA,1,Jul 2010,Jul 2010,2388,6.12
2468,Nineteen 19,OVA,1,Jul 1990,Jul 1990,5122,6.12
21493,Ninja Hattori-kun: Nin Nin Ninpo Enikki no Maki,Movie,1,Mar 1982,Mar 1982,869,6.12
1547,Obake no Q-tarou,TV,96,Aug 1965,Jun 1967,1252,6.12
8799,Okawari-Boy Starzan-S,TV,34,Jan 1984,Aug 1984,1157,6.12
31927,Phantom of the Kill: Zero kara no Hangyaku,Movie,1,Apr 2016,Apr 2016,10576,6.12
2332,Plastic Little,OVA,1,Mar 1994,Mar 1994,17098,6.12
30679,Queen's Blade: Grimoire,OVA,2,Jan 2016,Sep 2016,12519,6.12
7740,Queen's Blade: Gyokuza wo Tsugu Mono Specials,Special,6,Dec 2009,May 2010,13244,6.12
4719,Queen's Blade: Rurou no Senshi,TV,12,Apr 2009,Jun 2009,104104,6.12
24527,Rescue Angel,Special,1,Oct 2006,Oct 2006,1433,6.12
13927,Sacred Seven: Shirogane no Tsubasa Picture Drama,Special,2,Apr 2012,Apr 2012,2992,6.12
2770,SF Shinseiki Lensman,Movie,1,Jul 1984,Jul 1984,4027,6.12
12367,Shining Hearts: Shiawase no Pan,TV,12,Apr 2012,Jun 2012,46144,6.12
39490,Soba e,ONA,1,Mar 2019,Mar 2019,2132,6.12
10263,Sonic X Pilot,Special,2,N/A,N/A,4753,6.12
21943,Sore Ike! Anpanman: Baikinman to 3-bai Punch,Movie,1,Jul 1996,Jul 1996,438,6.12
12441,"Soukou Kihei Votoms Vol.II: Highlights from the ""A.T.Votoms""",OVA,1,Jul 1985,Jul 1985,1220,6.12
18447,Spheres,TV,26,Feb 2003,Aug 2003,885,6.12
48917,Stand My Heroes: Warmth of Memories,OVA,1,May 2023,May 2023,2679,6.12
4440,Sugata Sanshirou,TV,N/A,Jun 1981,Jun 1981,1304,6.12
2291,Tatakae!! Iczer-1,OVA,3,Oct 1985,Mar 1987,10627,6.12
54758,The iDOLM@STER Shiny Colors,TV,12,Apr 2024,Jun 2024,9379,6.12
5278,Totsugeki! Pappara-tai,TV,25,Oct 1998,Mar 1999,1277,6.12
32382,"Wake Up, Girls! no Miyagi PR Yarasete Kudasai!",Special,1,Feb 2016,Feb 2016,2558,6.12
2027,Wind: A Breath of Heart Specials,Special,4,Dec 2004,Dec 2004,2153,6.12
11537,Yamatarou Kaeru,OVA,1,Aug 1986,Aug 1986,1649,6.12
15141,Yukiwatari,Movie,1,Jul 1994,Jul 1994,585,6.12
54013,Tenchi Muyou! GXP: Paradise Shidou-hen,OVA,6,May 2023,Oct 2023,2783,6.11
3472,Tenrankai no E,Movie,1,Nov 1966,Nov 1966,2606,6.11
3115,Toki no Tabibito: Time Stranger,Movie,1,Dec 1986,Dec 1986,4694,6.11
34741,Tomica Hyper Rescue Drive Head: Kidou Kyuukyuu Keisatsu,TV,37,Apr 2017,Dec 2017,1222,6.11
927,Transformers Superlink,TV,51,Jan 2004,Dec 2004,6087,6.11
176,Triangle Heart: Sweet Songs Forever,OVA,4,Jul 2003,Dec 2003,7511,6.11
39581,TV Yarou Nanaana: Wakuwaku Doukutsu Land,TV,24,Apr 2019,Sep 2019,1471,6.11
20225,Umigame to Shounen,TV,N/A,Aug 2002,Aug 2002,727,6.11
40197,Urashimasakatasen no Nichijou,TV,12,Oct 2019,Dec 2019,6100,6.11
12139,Wanpaku Tanteidan,TV,35,Feb 1968,Sep 1968,1319,6.11
35011,Yankee Hamster,ONA,110,Mar 2013,Dec 2018,1157,6.11
39529,Youkai Watch Movie 6: Youkai Gakuen Y - Neko wa Hero ni Nareru ka,Movie,1,Dec 2019,Dec 2019,1297,6.11
35248,18if,TV,13,Jul 2017,Sep 2017,58284,6.11
12131,30-sai no Hoken Taiiku Specials,Special,3,Jul 2011,Sep 2011,6753,6.11
5112,Akikan!,TV,12,Jan 2009,Mar 2009,125520,6.11
32956,Aware! Meisaku-kun,TV,230,Apr 2016,Mar 2022,926,6.11
4680,Bocchan,TV,N/A,Jun 1980,Jun 1980,1938,6.11
37620,CMFU Xueyuan: Shenshi Ji Jijian,ONA,24,Nov 2017,May 2018,1963,6.11
3840,Crystal Blaze,TV,12,Apr 2008,Jun 2008,17209,6.11
2639,Dorami-chan: Hello Kyouryuu Kids!!,Movie,1,Mar 1993,Mar 1993,684,6.11
23985,Futari Ecchi (2014),OVA,3,Oct 2014,Oct 2014,10507,6.11
3151,Genei Toushi Bastof Lemon,TV,26,May 2001,Nov 2001,1523,6.11
28733,Ginga Tetsudou 999 (ONA),ONA,6,Sep 2002,Jul 2004,1417,6.11
23585,Haha wo Tazunete Sanzenri Specials,TV,N/A,N/A,N/A,576,6.11
8763,Hajime Ningen Gyatoruz,TV,77,Oct 1974,Mar 1976,1301,6.11
7169,Ibarahime Mata wa Nemurihime,Movie,1,N/A,N/A,1419,6.11
21475,Ikkyuu-san: Haru Da! Yancha Hime,Movie,1,Mar 1981,Mar 1981,457,6.11
12579,Itsuka Tenma no Kuro Usagi Picture Drama,Special,6,Sep 2011,Feb 2012,7281,6.11
2523,Izumo: Takeki Tsurugi no Senki,TV,12,Apr 2005,Jun 2005,13414,6.11
9824,Jigokudou Reikai Tsuushin,OVA,1,Aug 1996,Aug 1996,1326,6.11
50849,Jing Cui Xian Zun,ONA,20,Jan 2022,Mar 2022,691,6.11
848,Jinki:Extend - Sorekara,Special,1,Feb 2006,Feb 2006,3172,6.11
18533,Jungle Taitei Leo: Hon-o-ji,Movie,1,Mar 2000,Mar 2000,980,6.11
2303,Kidou Senshi SD Gundam Mk-II,OVA,3,Jun 1989,Jun 1989,4600,6.11
511,Kidou Shinsengumi Moeyo Ken TV,TV,13,Jul 2005,Sep 2005,6586,6.11
31534,Larva,TV,104,Mar 2011,Sep 2011,2525,6.11
49848,Magia Record: Mahou Shoujo Madoka☆Magica Gaiden 2nd Season - Kakusei Zenya Recap,TV,N/A,Sep 2021,Sep 2021,5205,6.11
49290,Magia Record: Mahou Shoujo Madoka☆Magica Gaiden Recaps,TV,N/A,Jul 2021,Jul 2021,4762,6.11
31137,Mahou Shoujo Lyrical Nanoha ViVid: Special Program,TV,N/A,Jun 2015,Jun 2015,3203,6.11
51097,MahoYome Specials,Special,6,Mar 2018,Mar 2018,996,6.11
31845,Masou Gakuen HxH,TV,12,Jul 2016,Sep 2016,302134,6.11
3898,Mazinger Z tai Devilman,Movie,1,Jul 1973,Jul 1973,5244,6.11
38688,Meng Ta: Xue Mi Cheng,ONA,13,Jun 2018,Aug 2018,975,6.11
8896,Natsufuku no Shoujo-tachi,TV,N/A,Aug 1988,Aug 1988,1286,6.11
23737,Neko Pitcher,TV,51,May 2014,Mar 2016,751,6.11
23013,Norakuro,TV,26,Oct 1970,Mar 1971,662,6.11
21163,Oni no Ko to Yuki Usagi,Movie,1,N/A,N/A,601,6.11
2234,Panda-Z: The Robonimation,TV,30,Apr 2004,Oct 2004,2566,6.11
49179,Reiwa no Di Gi Charat,TV,16,Oct 2022,Jan 2023,5429,6.11
10607,Rerere no Tensai Bakabon,TV,24,Oct 1999,Mar 2000,1097,6.11
56845,"Saikyou Tank no Meikyuu Kouryaku: Tairyoku 9999 no Rare Skill-mochi Tank, Yuusha Party wo Tsuihou sareru",TV,12,Jan 2024,Mar 2024,82665,6.11
47250,Jouran: The Princess of Snow and Blood,TV,12,Apr 2021,Jun 2021,97818,6.10
52289,"Kanojo, Okarishimasu 2nd Season: Date Movie",ONA,12,May 2022,Sep 2022,7133,6.10
2260,Kirameki☆Project,OVA,5,Jun 2005,Feb 2006,2716,6.10
5886,Kujira no Josephina,TV,23,Apr 1979,Sep 1979,787,6.10
42562,Kyokou Uranai,ONA,12,Jan 2020,Apr 2020,8112,6.10
39011,Madan no Ou to Vanadis: Tigre-kun to Vanadi-chu Episode 0,ONA,1,Oct 2014,Oct 2014,5099,6.10
6695,Mangchi,Movie,1,Aug 2004,Aug 2004,1333,6.10
25999,Minna Atsumare! Falcom Gakuen SC,TV,12,Jan 2015,Mar 2015,3686,6.10
30760,Momoiro no Crayon,OVA,1,N/A,N/A,316,6.10
1188,Momoiro Sisters,TV,23,Aug 1998,Oct 1998,3380,6.10
15717,Nagareboshi Lens Specials,Special,3,Oct 2012,Oct 2012,3538,6.10
19351,Nijiiro☆Prism Girl,OVA,4,Aug 2013,Nov 2013,4206,6.10
29235,Ninja Hattori-kun Plus Perman: Chounouryoku Wars,Movie,1,Mar 1984,Mar 1984,952,6.10
36431,One Room: Second Season,TV,12,Jul 2018,Sep 2018,53017,6.10
32088,Osomatsu-kun: Iyami wa Hitori Kaze no Naka,OVA,1,Aug 1990,Aug 1990,889,6.10
7106,Ougon Senshi Gold Lightan,TV,52,Mar 1981,Feb 1982,1463,6.10
16458,Perrine Monogatari Movie,Movie,1,Jun 1990,Jun 1990,611,6.10
30912,Robot Girls Z Episode 0,ONA,1,Jul 2013,Jul 2013,3749,6.10
36316,Shichisei no Subaru,TV,12,Jul 2018,Sep 2018,143560,6.10
2421,Super Kuma-san,TV,N/A,Jun 2003,Jun 2003,1064,6.10
39329,Tenkuu no Escaflowne Recaps,Special,4,Feb 2012,Feb 2012,1705,6.10
17963,"Tetsuwan Atom: Kagayakeru Hoshi - Anata wa Aoku, Utsukushii...",Movie,1,Feb 2004,Feb 2004,1327,6.10
8539,Toilet no Hanako-san,Movie,1,Jun 1996,Jun 1996,1774,6.10
5462,Top wo Nerae! Kagaku Kouza,Special,6,Oct 1988,Sep 1995,8779,6.10
39105,Tottoko Hamtarou wa Ham Ham Paradise! Kazu Katachi Chie,OVA,1,Feb 2007,Feb 2007,554,6.10
51859,Touken Ranbu Kai: Kyoden Moyuru Honnouji,TV,8,Apr 2024,May 2024,12844,6.10
7626,Umi no Triton (1979),Movie,2,Apr 1979,May 1984,1139,6.10
5923,Utsunomiko: Heaven Chapter,OVA,13,Oct 1990,Feb 1992,1612,6.10
1986,Wakusei Robo Danguard Ace,TV,56,Mar 1977,Mar 1978,2208,6.10
8240,Wanpaku Oomukashi Kum Kum,TV,26,Oct 1975,Mar 1976,1036,6.10
2018,Warau Hyouteki,OVA,1,Mar 1987,Mar 1987,6410,6.10
55640,Wasure Hoshi no Volicia,Movie,1,Jul 2023,Jul 2023,2886,6.10
37300,Xiao Liyu Lixian Ji,TV,52,Jun 2007,N/A,424,6.10
8216,Aa Harimanada,TV,23,Apr 1992,Oct 1992,2290,6.10
38413,Arad: Suming Zhi Men,ONA,20,Apr 2017,Sep 2017,2530,6.10
231,Asagiri no Miko,TV,26,Jul 2002,Dec 2002,8550,6.10
5289,Beast Wars Second Chou Seimeitai Transformers: Lio Convoy Kiki Ippatsu! Movie,Movie,1,Dec 1998,Dec 1998,1646,6.10
32502,BlazBlue: Alter Memory Specials,Special,6,Dec 2013,May 2014,3879,6.10
12877,Bokura no: Tsuisou,TV,N/A,Jul 2007,Jul 2007,3557,6.10
53626,"Bye Bye, Earth",TV,10,Jul 2024,Sep 2024,52513,6.10
31246,Choegang Habche: Mix Master,TV,39,May 2010,Mar 2011,959,6.10
48994,Closure no Kimitsu File,ONA,17,May 2021,Nov 2021,428,6.10
37619,CMFU Xueyuan: Wangzi Peng Peng Qiu,ONA,24,Nov 2016,Apr 2017,5977,6.10
2723,D4 Princess,TV,24,Apr 1999,Sep 1999,3873,6.10
41920,Dahua Zhi Shaonian You,ONA,16,Aug 2020,Nov 2020,837,6.10
8550,Dr. Slump Movie 10: Arale no Bikkuriman,Movie,1,Mar 1999,Mar 1999,1828,6.10
43350,Gebäude Bäude,TV,10,Nov 2020,Dec 2020,1639,6.10
38444,God Eater Resonant Ops,ONA,1,Mar 2018,Mar 2018,4218,6.10
38677,Guomin Laogong Dai Huijia 4th Season,ONA,12,Oct 2018,Dec 2018,4311,6.10
8195,Guruguru Town Hanamaru-kun,TV,101,Oct 1999,Sep 2001,573,6.10
17951,Hello Kitty no Shirayuki-hime,OVA,1,Jul 1993,Jul 1993,925,6.10
1552,Hiatari Ryoukou! Yume no Naka ni Kimi ga Ita,Movie,1,Oct 1988,Oct 1988,1639,6.10
5956,High School! Kimengumi (Movie),Movie,1,Jul 1986,Jul 1986,1356,6.10
454,.hack//Gift,OVA,1,Nov 2003,Nov 2003,21113,6.09
29643,6HP (Six Hearts Princess),TV,N/A,Dec 2016,N/A,6415,6.09
39057,A New Journey,ONA,1,Jan 2019,Jan 2019,2532,6.09
1202,Ar Tonelico: Sekai no Owari de Utai Tsuzukeru Shoujo,OVA,1,Mar 2006,Mar 2006,13632,6.09
32878,ēlDLIVE,TV,12,Jan 2017,Mar 2017,49440,6.09
12447,Ben-To Picture Drama,Special,6,Dec 2011,May 2012,12455,6.09
55894,Bokura no Ame-iro Protocol,TV,12,Oct 2023,Dec 2023,36924,6.09
25839,Bonjour♪Koiaji Pâtisserie,ONA,24,Oct 2014,Mar 2015,61467,6.09
52743,Cairn no Kubi-tachi,Movie,1,N/A,N/A,248,6.09
31211,Choegang Top Plate,TV,26,Sep 2013,Dec 2013,628,6.09
41464,Climber,Movie,1,N/A,N/A,301,6.09
8547,Dr. Slump Movie 05: Arale-chan Hoyoyo! Yume no Miyako Mechapolis,Movie,1,Jul 1985,Jul 1985,1928,6.09
8548,Dr. Slump Movie 08: Arale-chan Hoyoyo!! Tasuketa Same ni Tsurerarete...,Movie,1,Mar 1994,Mar 1994,1825,6.09
15993,Ginga e Kickoff!! Natsuyasumi Special,Special,1,Aug 2012,Aug 2012,1573,6.09
51149,Golden Douga Gekijou Specials,Special,7,Jul 2018,Sep 2023,1359,6.09
31065,Gunslinger Stratos The Animation: Bunki/Futatsu no Mirai,Special,1,Jun 2015,Jun 2015,3548,6.09
2697,Hi-Speed Jecy,OVA,12,Sep 1989,Mar 1990,2201,6.09
1977,Hijikata Toshizou: Shiro no Kiseki,OVA,1,Jan 2004,Jan 2004,3444,6.09
7230,Hoshi ni Negai wo: Cold Body + Warm Heart,ONA,1,Jun 2009,Jun 2009,2282,6.09
50789,Jantama Pong☆,TV,11,Apr 2022,Jun 2022,8638,6.09
10965,Kagaku Bouken-tai Tansar 5,TV,34,Jul 1979,Mar 1980,943,6.09
36196,Kaijuu Girls: Ultra Kaijuu Gijinka Keikaku 2nd Season,TV,12,Jan 2018,Mar 2018,5461,6.09
50914,Kakurenbo (2012),Movie,1,N/A,N/A,323,6.09
30922,Kaze no Matasaburou (Movie),Movie,1,Mar 2016,Mar 2016,3999,6.09
40762,Keishichou Tokumubu Tokushu Kyouakuhan Taisakushitsu Dainanaka: Tokunana OVA,OVA,1,Jan 2020,Jan 2020,4622,6.09
37960,King of Prism: Shiny Seven Stars I - Prologue x Yukinojou x Taiga,Movie,1,Mar 2019,Mar 2019,2505,6.09
3276,Kinnikuman: Gyakushuu! Uchuu Kakure Choujin,Movie,1,Jul 1985,Jul 1985,1404,6.09
6261,Koguma no Misha,TV,26,Oct 1979,Apr 1980,1000,6.09
40755,Machikado Mazoku Mini,ONA,36,Jun 2019,Sep 2019,4940,6.09
16131,Machine Robo: Butchigiri Battle Hackers,TV,31,Jun 1987,Dec 1987,1042,6.09
22979,Magical★Taruruuto-kun: Sukisuki Takoyaki!,Movie,1,Mar 1992,Mar 1992,586,6.09
8443,Mahou no Star Magical Emi: Semishigure,OVA,1,Sep 1986,Sep 1986,1492,6.09
10648,Mars,OVA,2,Jun 1994,Aug 1994,831,6.09
3884,Maze☆Bakunetsu Jikuu: Hot Springs,Special,1,N/A,N/A,1426,6.09
57003,Meitantei Pikachu: Kareinaru Morning Routine,ONA,1,Oct 2023,Oct 2023,758,6.09
2735,Mugen Senki Portriss,TV,52,Apr 2003,Mar 2004,640,6.09
30842,Nekota no Koto ga Kininatte Shikatanai. (ONA),ONA,4,Apr 2015,Apr 2015,1948,6.09
36517,Ninja Batman,Movie,1,Jun 2018,Jun 2018,60678,6.09
9782,Norageki!,OVA,1,Jan 2011,Jan 2011,11041,6.09
1832,Project Zeorymer,OVA,4,Nov 1988,Feb 1990,7276,6.09
839,Samurai Spirits 2: Asura Zanmaden,OVA,2,Jun 1999,Sep 1999,2973,6.09
